"source_id","level_id","resource_kind","resource_name","resource_path","matched_reason","file_size","fill_confirmed_level","fill_event_id","fill_source_scene","fill_animation_player","fill_commands","fill_switches","fill_variables","fill_notes","status"
"SRC-00032","sword","scene","ch5_snake_trans.tscn","参考资料/文字游戏源码/文字遊戲_pck/res/Scenes/Animations/ch5_snake_trans.tscn","sword key resource","64559","sword","SWORD-SEG-SNAKE","剑关-蛇妖段","AnimationPlayer：Wave、Wave、Wave、Wave、Wave、Wave、Wave、Wave、Wave、Wave、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、Tooth、default、default","解析场景动画：Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Wave(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；Tooth(?s, 1轨)；default(1.2s, 1轨)；default(8.5s, 46轨)","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=scene、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；可读场景含动画：Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Wave(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、Tooth(?s)、default(1.2s)、default(8.5s)。 推断事件：SWORD-SEG-SNAKE。","confirmed"
"SRC-00033","sword","scene","ch5_snake_trans_new.tscn","参考资料/文字游戏源码/文字遊戲_pck/res/Scenes/Animations/ch5_snake_trans_new.tscn","sword key resource","15553","sword","SWORD-SEG-SNAKE","09_蛇妖_三階.tscn","未发现 Animation 子资源，需结合节点/引用判断","解析可读 Godot 资源文本，按外部资源、节点和动画轨道推断。","地图引用链已发现：09_蛇妖_三階.tscn -> 剑关-蛇妖段","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=scene、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；地图引用证据：09_蛇妖_三階.tscn -> 剑关-蛇妖段。 推断事件：SWORD-SEG-SNAKE。","confirmed"
"SRC-00034","sword","script","snake.gd.remap","参考资料/文字游戏源码/文字遊戲_pck/res/Scripts/snake.gd.remap","sword key resource","40","sword","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","编译脚本 .gdc，当前未反编译；按文件名和资源引用低置信推断。","需反编译 .gdc 后确认","需反编译 .gdc 后确认","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=script、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=low；.gdc 编译脚本不可直接阅读，当前只能按文件名、引用和场景依赖推断；如需逐行逻辑需另行反编译。 推断事件：SWORD-SEG-SNAKE。","ai_analysis_required"
"SRC-00035","sword","script","snake.gdc","参考资料/文字游戏源码/文字遊戲_pck/res/Scripts/snake.gdc","sword key resource","5571","sword","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","编译脚本 .gdc，当前未反编译；按文件名和资源引用低置信推断。","需反编译 .gdc 后确认","需反编译 .gdc 后确认","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=script、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=low；.gdc 编译脚本不可直接阅读，当前只能按文件名、引用和场景依赖推断；如需逐行逻辑需另行反编译。 推断事件：SWORD-SEG-SNAKE。","ai_analysis_required"
"SRC-00036","sword","script","SnakeHouse.gd.remap","参考资料/文字游戏源码/文字遊戲_pck/res/Scripts/SnakeHouse.gd.remap","sword key resource","45","sword","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","编译脚本 .gdc，当前未反编译；按文件名和资源引用低置信推断。","需反编译 .gdc 后确认","需反编译 .gdc 后确认","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=script、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=low；.gdc 编译脚本不可直接阅读，当前只能按文件名、引用和场景依赖推断；如需逐行逻辑需另行反编译。 推断事件：SWORD-SEG-SNAKE。","ai_analysis_required"
"SRC-00037","sword","script","SnakeHouse.gdc","参考资料/文字游戏源码/文字遊戲_pck/res/Scripts/SnakeHouse.gdc","sword key resource","4214","sword","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","编译脚本 .gdc，当前未反编译；按文件名和资源引用低置信推断。","需反编译 .gdc 后确认","需反编译 .gdc 后确认","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=script、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=low；.gdc 编译脚本不可直接阅读，当前只能按文件名、引用和场景依赖推断；如需逐行逻辑需另行反编译。 推断事件：SWORD-SEG-SNAKE。","ai_analysis_required"
"SRC-00038","sword","script","ch2_slimeEvent.gd.remap","参考资料/文字游戏源码/文字遊戲_pck/res/Scripts/Use_once/ch2_slimeEvent.gd.remap","sword key resource","58","sword","SWORD-SEG-SLIME","02_初戰無名怪.tscn","不适用","编译脚本 .gdc，当前未反编译；按文件名和资源引用低置信推断。","需反编译 .gdc 后确认","需反编译 .gdc 后确认","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=script、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=low；.gdc 编译脚本不可直接阅读，当前只能按文件名、引用和场景依赖推断；如需逐行逻辑需另行反编译。 地图引用证据：02_初戰無名怪.tscn -> MAP-CANDIDATE；07_史萊姆洞窟.tscn -> 剑关-史莱姆段。 推断事件：SWORD-SEG-SLIME。","ai_analysis_required"
"SRC-00039","sword","script","ch2_slimeEvent.gdc","参考资料/文字游戏源码/文字遊戲_pck/res/Scripts/Use_once/ch2_slimeEvent.gdc","sword key resource","1400","sword","SWORD-SEG-SLIME","02_初戰無名怪.tscn","不适用","编译脚本 .gdc，当前未反编译；按文件名和资源引用低置信推断。","需反编译 .gdc 后确认","需反编译 .gdc 后确认","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=sword、resource_kind=script、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=low；.gdc 编译脚本不可直接阅读，当前只能按文件名、引用和场景依赖推断；如需逐行逻辑需另行反编译。 地图引用证据：02_初戰無名怪.tscn -> MAP-CANDIDATE；07_史萊姆洞窟.tscn -> 剑关-史莱姆段。 推断事件：SWORD-SEG-SLIME。","ai_analysis_required"
"SRC-00040","glove","scene","ch3_church_loop_chain.tscn","参考资料/文字游戏源码/文字遊戲_pck/res/Scenes/Animations/ch3_church_loop_chain.tscn","glove candidate resource","1831","glove","GLOVE-SEG-CORRECT","10_人骨教堂.tscn","AnimationPlayer：ChainLoop","解析场景动画：ChainLoop(4.0s, 1轨)","地图引用链已发现：10_人骨教堂.tscn -> MAP-CANDIDATE","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=glove、resource_kind=scene、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；可读场景含动画：ChainLoop(4.0s)。 地图引用证据：10_人骨教堂.tscn -> MAP-CANDIDATE。 推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00041","glove","scene","ch3_church_loop_skull.tscn","参考资料/文字游戏源码/文字遊戲_pck/res/Scenes/Animations/ch3_church_loop_skull.tscn","glove candidate resource","5114","glove","GLOVE-SEG-CORRECT","10_人骨教堂.tscn","AnimationPlayer：SwingLoop","解析场景动画：SwingLoop(10.0s, 3轨)","地图引用链已发现：10_人骨教堂.tscn -> MAP-CANDIDATE","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=glove、resource_kind=scene、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；可读场景含动画：SwingLoop(10.0s)。 地图引用证据：10_人骨教堂.tscn -> MAP-CANDIDATE。 推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00042","glove","scene","ch3_opening.tscn","参考资料/文字游戏源码/文字遊戲_pck/res/Scenes/Animations/ch3_opening.tscn","glove candidate resource","7619","glove","GLOVE-SEG-CORRECT","01_開場.tscn","AnimationPlayer：ani","解析场景动画：ani(5.0s, 13轨)","地图引用链已发现：01_開場.tscn -> MAP-CANDIDATE","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=glove、resource_kind=scene、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；可读场景含动画：ani(5.0s)。 引用音频：res://Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_特.wav；res://Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_文.wav；res://Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_字.wav；res://Sounds/se/第三章 音效/SE_3_2_expand.wav；res://Sounds/se/第三章 音效/SE_3_1_shrink.wav；res://Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_大.wav。 地图引用证据：01_開場.tscn -> MAP-CANDIDATE。 推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00043","glove","scene","ch3_wine.tscn","参考资料/文字游戏源码/文字遊戲_pck/res/Scenes/Animations/ch3_wine.tscn","glove candidate resource","4173","glove","GLOVE-SEG-CORRECT","03_酒館.tscn","AnimationPlayer：Drink、default、Setup","解析场景动画：Drink(3.0s, 4轨)；default(2.0s, 4轨)；Setup(0.001s, 4轨)","地图引用链已发现：03_酒館.tscn -> MAP-CANDIDATE；16_遊覽車_酒館.tscn -> MAP-CANDIDATE","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=glove、resource_kind=scene、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；可读场景含动画：Drink(3.0s)、default(2.0s)、Setup(0.001s)。 地图引用证据：03_酒館.tscn -> MAP-CANDIDATE；16_遊覽車_酒館.tscn -> MAP-CANDIDATE。 推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00044","glove","sprite","bird_dying.png","参考资料/文字游戏源码/文字遊戲_pck/res/Sprites/ch3_bird/bird_dying.png","glove candidate resource","10260","glove","GLOVE-LEVEL-CANDIDATE","02_1_幻覺.tscn","不适用","按文件名、目录和索引命中规则推断。","地图引用链已发现：02_1_幻覺.tscn -> MAP-CANDIDATE；02_勇者之村.tscn -> MAP-CANDIDATE；99_勇者之村.tscn -> MAP-CANDIDATE","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=glove、resource_kind=sprite、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；地图引用证据：02_1_幻覺.tscn -> MAP-CANDIDATE；02_勇者之村.tscn -> MAP-CANDIDATE；99_勇者之村.tscn -> MAP-CANDIDATE；X02_勇者之村.tscn -> MAP-CANDIDATE。 推断事件：GLOVE-LEVEL-CANDIDATE。","ai_analysis_required"
"SRC-00045","glove","sprite","bird_dying.png.import","参考资料/文字游戏源码/文字遊戲_pck/res/Sprites/ch3_bird/bird_dying.png.import","glove candidate resource","676","glove","GLOVE-LEVEL-CANDIDATE","GLOVE-LEVEL-CANDIDATE","不适用","解析可读 Godot 资源文本，按外部资源、节点和动画轨道推断。","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=glove、resource_kind=sprite、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：GLOVE-LEVEL-CANDIDATE。","ai_analysis_required"
"SRC-00046","glove","sprite","church_01_elderly.ogv","参考资料/文字游戏源码/文字遊戲_pck/res/Sprites/ch3_church/church_01_elderly.ogv","glove candidate resource","2034285","glove","GLOVE-SEG-CORRECT","10_人骨教堂.tscn","不适用","按文件名、目录和索引命中规则推断。","地图引用链已发现：10_人骨教堂.tscn -> MAP-CANDIDATE","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=glove、resource_kind=sprite、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；地图引用证据：10_人骨教堂.tscn -> MAP-CANDIDATE。 推断事件：GLOVE-SEG-CORRECT。","ai_analysis_required"
